Index,x,y,size,angle,response
538,128.687,138.617,1.91898,57.1864,0.00201485
539,129.049,248.314,2.11347,197.978,0.00130586
540,129.085,194.732,2.36282,180.289,0.0024683
541,129.085,194.732,2.36282,217.978,0.0024683
542,129.183,170.672,1.91005,128.203,0.00174317
543,129.46,412.675,3.4138,27.8585,0.00166433
544,129.537,438.495,2.06072,293.409,0.000913719
545,129.668,186.342,1.87735,347.857,0.00183835
546,129.793,448.014,1.87887,179.704,0.00141859
547,130.144,121.935,8.77756,241.372,0.00299285
548,130.297,278.151,1.91432,28.8967,0.00116099
549,130.599,287.552,2.55434,22.3142,0.00311775
550,130.599,287.552,2.55434,223.554,0.00311775
551,130.884,315.372,2.62625,21.6798,0.0123852
552,130.955,225.813,2.27867,140.422,0.00118951
553,130.983,67.3854,3.26367,83.7051,0.00226318
554,131.19,167.004,1.88471,38.5126,0.00181892
555,131.305,156.113,1.96945,38.7061,0.00174904
556,131.437,359.695,1.88448,139.594,0.00136484
557,131.437,359.695,1.88448,222.123,0.00136484
558,131.551,366.228,2.08965,126.639,0.00103112
559,131.591,142.512,1.97465,183.938,0.00171669
560,131.596,406.527,1.8717,33.3717,0.00170936
561,131.646,351.185,3.12305,40.1781,0.00136784
562,131.753,86.9232,2.28779,83.5145,0.00159633
563,132.153,117.068,3.14979,202.948,0.00166227
564,132.153,117.068,3.14979,225.138,0.00166227
565,132.281,249.515,2.27706,23.2008,0.00113577
566,132.281,249.515,2.27706,248.278,0.00113577
567,132.348,396.883,1.93511,82.6129,0.0053017
568,132.403,370.025,2.51152,228.477,0.00125424
569,132.408,182.354,2.38211,27.5306,0.00263878
570,132.408,182.354,2.38211,178.245,0.00263878
571,132.431,129.191,2.63806,246.936,0.00234193
572,132.521,420.93,1.90657,71.0332,0.00129012
573,132.997,274.344,2.98007,32.467,0.00180187
574,133.006,335.022,2.48484,188.504,0.00133791
575,133.045,459.706,2.03154,129.43,0.00125135
576,133.602,267.474,1.90866,192.868,0.00159912
577,133.627,439.334,2.08197,262.27,0.000971905
578,133.759,288.458,2.01519,218.216,0.00172789
579,133.818,442.627,1.86117,256.177,0.00165296
580,133.831,199.35,2.04643,225.805,0.00261261
581,133.901,205.273,2.00639,159.006,0.00185751
582,134.067,400.469,2.08909,46.0646,0.00142194
583,134.09,414.808,3.89415,30.0396,0.00158885
584,134.544,140.708,2.52785,185.756,0.00246312
585,134.695,316.343,2.05732,24.4671,0.00191077
586,134.696,453.913,1.88474,197.325,0.00101416
587,134.875,346.986,2.5999,34.0532,0.00123618
588,134.875,346.986,2.5999,81.002,0.00123618
589,135.057,183.696,2.20099,185.393,0.00155768
590,135.197,206.623,30.5729,352.73,0.0136771
591,135.212,108.579,2.14483,217.783,0.00206204
592,135.302,430.381,2.08723,70.4965,0.00153142
593,135.302,430.381,2.08723,266.269,0.00153142
594,135.568,420.534,1.82406,21.0055,0.00167359
595,135.584,367.412,1.84189,90.6872,0.000865067
596,135.609,363.185,3.80635,30.9703,0.00121212
597,135.609,363.185,3.80635,138.846,0.00121212
598,135.817,187.736,1.87907,329.948,0.00231068
599,135.905,444.716,5.97435,272.909,0.0013169
600,135.964,458.403,1.99523,171.581,0.00134308
601,136.018,277.017,34.3755,79.4075,0.0237999
602,136.018,277.017,34.3755,125.763,0.0237999
603,136.018,277.017,34.3755,354.103,0.0237999
604,136.095,269.879,2.048,151.237,0.00129989
605,136.378,123.209,2.77902,232.255,0.00351515
606,136.58,329.194,2.25237,327.434,0.000921867
607,136.678,173.959,2.17564,250.034,0.00171184
608,136.734,391.719,6.4243,57.0496,0.0137553
609,136.734,391.719,6.4243,282.961,0.0137553
610,136.953,241.502,2.76937,357.291,0.00820174
611,137.082,95.67,2.08028,56.214,0.00114865
612,137.324,166.106,2.58011,4.35402,0.0015875
613,137.544,147.941,1.99508,30.9381,0.00244724
614,137.597,318.389,2.32351,27.3777,0.00108161
615,137.903,60.4461,5.27171,83.48,0.00362031
616,137.929,112.166,2.10275,15.9918,0.00283874
617,137.929,112.166,2.10275,189.951,0.00283874
618,137.973,267.289,4.37916,316.96,0.00137385
619,137.985,237.041,2.24086,11.6267,0.00857911
620,138.081,286.218,1.95482,347.85,0.00244559
621,138.382,414.203,1.81144,140.009,0.00133704
622,138.394,272.889,1.82675,201.149,0.000943667
623,138.755,454.54,2.48239,198.497,0.00188676
624,138.755,454.54,2.48239,341.407,0.00188676
625,138.865,127.491,2.82806,232.923,0.0040919
626,138.906,306.313,8.00231,115.555,0.0215045
627,139.02,444.728,2.42167,266.854,0.00175188
628,139.031,282.48,2.5227,142.287,0.000678525
629,139.031,282.48,2.5227,304.732,0.000678525
630,139.031,282.48,2.5227,342.157,0.000678525
631,139.054,223.939,1.82242,168.323,0.00247039
632,139.309,194.67,2.91437,182.022,0.0021628
633,139.309,194.67,2.91437,350.732,0.0021628
634,139.373,327.904,1.96239,327.941,0.00151285
635,139.408,231.825,3.42106,32.9866,0.00773947
636,139.851,101.484,2.49907,243.308,0.00332184
637,140.19,337.291,2.07181,236.216,0.000870285
638,140.593,386.436,2.407,271.34,0.00386663
639,140.644,363.815,2.40297,19.9195,0.00159901
640,141.185,399.458,6.64924,53.4052,0.00433056
641,141.217,148.517,2.33154,30.5594,0.00143996
642,141.738,322.913,3.6363,18.8577,0.00112377
643,141.738,322.913,3.6363,143.516,0.00112377
644,141.738,322.913,3.6363,208.515,0.00112377
645,141.848,448.97,2.01015,211.287,0.00205156
646,141.849,349.437,2.1112,10.6266,0.00161908
647,141.849,349.437,2.1112,221.722,0.00161908
648,141.849,349.437,2.1112,272.429,0.00161908
649,141.873,255.364,1.98101,352.143,0.00182177
650,142.048,395.272,2.73778,56.199,0.00451704
651,142.305,455.42,2.86445,216.083,0.00123016
652,142.373,418.406,3.1718,70.1448,0.00154817
653,143.109,457.618,10.8656,271.73,0.0017485
654,143.293,104.635,3.17499,248.268,0.00210994
655,143.435,346.232,1.92231,83.6859,0.00147827
656,144.124,99.4955,3.0767,247.265,0.00254914
657,144.405,215.915,2.07222,167.974,0.00176959
658,144.898,379.17,2.29144,267.991,0.000647657
659,145.042,449.769,2.19425,208.015,0.00194361
660,145.042,449.769,2.19425,312.34,0.00194361
661,145.176,332.315,2.10178,256.665,0.00127208
662,145.265,350.477,1.99565,126.665,0.000832941
663,146.171,115.148,1.96128,236.404,0.00249717
664,146.489,118.534,2.59934,231.007,0.00292804
665,146.609,389.262,2.11388,355.69,0.00254662
666,146.693,84.6808,2.60014,76.0336,0.00185923
667,147.076,241.945,2.77071,30.7449,0.0112291
668,147.076,241.945,2.77071,176.439,0.0112291
669,147.081,125.751,3.39904,232.057,0.0022069
670,147.271,287.679,2.51096,5.2776,0.00189995
671,147.467,419.613,2.51514,36.0748,0.00102123
672,147.608,360.038,2.0796,30.3457,0.000893091
673,147.608,360.038,2.0796,169.338,0.000893091
674,147.639,447.06,2.53377,303.422,0.00137033
675,147.651,444.014,2.73393,208.928,0.00131139
676,147.707,224.668,4.88141,57.0698,0.010835
677,147.872,144.837,1.89223,23.5074,0.00833203
678,147.96,299.286,8.06725,113.038,0.0206038
679,148.13,339.37,1.98744,181.203,0.000568486
680,148.144,393.941,2.01653,21.0922,0.00106029
681,148.4,358.04,3.07651,25.7394,0.000829501
682,148.623,238.414,4.81617,47.2344,0.0130721
683,148.988,449.554,2.44443,309.608,0.00130996
684,149.021,376.619,2.32386,89.187,0.0014695
685,149.437,78.3198,4.15191,76.669,0.00312621
686,149.572,432.904,2.92402,274.194,0.00153987
687,150.046,466.926,4.67908,130.901,0.00141373
688,150.17,241.209,2.09332,26.9438,0.00622293
689,150.199,335.59,2.06663,319.697,0.00102693
690,150.333,422.979,2.71501,38.7262,0.00170188
691,150.665,255.492,6.30963,355.323,0.0113298
692,150.687,446.492,2.14028,198.876,0.00154665
693,150.812,201.099,4.00155,348.379,0.0138209
694,151.037,127.942,2.61568,222.486,0.00227919
695,151.345,104.733,1.92617,225.253,0.00230384
696,151.471,57.6734,5.83888,81.1656,0.00389671
697,151.48,283.929,4.1323,5.59471,0.00970825
698,151.533,406.407,1.97521,24.9015,0.000871434
699,151.853,83.6991,2.28664,76.9599,0.00154458
700,151.885,157.21,1.96899,42.2124,0.00162957
701,152.124,95.6281,2.3253,80.1427,0.00102997
702,152.479,372.521,1.84636,12.0096,0.00111878
703,152.576,190.618,1.85149,7.00649,0.000854807
704,152.602,238.706,17.8588,12.1085,0.0110952
705,152.602,238.706,17.8588,333.169,0.0110952
706,153.447,368.023,2.50021,23.4345,0.000693062
707,153.447,368.023,2.50021,98.8088,0.000693062
708,153.455,238.855,2.83317,21.5073,0.00885348
709,153.455,238.855,2.83317,309.686,0.00885348
710,153.62,353.038,1.90724,35.273,0.000936702
711,153.62,353.038,1.90724,115.402,0.000936702
712,153.687,357.781,3.78889,205.561,0.00124521
713,153.704,167.757,1.86867,240.697,0.000998662
714,153.713,110.104,2.45649,224.933,0.00206429
715,153.713,110.104,2.45649,276.142,0.00206429
716,153.768,403.522,2.48808,32.4232,0.00131147
717,153.892,181.596,3.16374,350.262,0.000684898
718,153.905,368.861,1.83623,7.34108,0.00072449
719,153.905,368.861,1.83623,108.079,0.00072449
720,153.918,385.845,2.35269,252.084,0.00120276
721,153.918,385.845,2.35269,327.922,0.00120276
722,154.092,327.147,6.39742,151.11,0.00766474
723,154.535,295.598,3.46124,4.16428,0.00982146
724,155.034,458.136,1.95354,340.806,0.00116259
725,155.145,357.918,2.36461,126.699,0.00123858
726,155.145,357.918,2.36461,211.986,0.00123858
727,155.391,378.112,1.87393,169.516,0.000964901
728,155.767,228.088,3.38746,93.6749,0.0077571
729,155.79,157.058,2.96259,18.8658,0.000684651
730,155.994,165.98,2.16603,342.328,0.00110879
731,156.002,389.408,5.27757,339.532,0.00082135
732,156.019,94.4012,2.65991,68.3463,0.00194094
733,156.279,292.659,5.40248,3.88363,0.00996578
734,156.303,437.041,2.60564,261.892,0.00157139
735,156.33,140.185,7.06495,39.7819,0.0102696
736,156.42,218.02,7.47228,7.78248,0.0114682
737,156.481,127.096,8.58665,43.8632,0.0129301
738,156.501,433.022,1.98277,83.4718,0.00092505
739,156.501,433.022,1.98277,340.229,0.00092505
740,156.65,396.576,1.95609,9.45747,0.00124105
741,156.672,79.9144,2.42509,81.815,0.00208067
742,156.748,428.072,2.07212,304.498,0.000930398
743,157.167,446.989,2.43189,248.103,0.00167675
744,157.167,446.989,2.43189,337.786,0.00167675
745,157.184,416.156,2.09072,40.6395,0.00103075
746,157.184,416.156,2.09072,136.365,0.00103075
747,157.586,201.737,2.03604,21.7232,0.00939204
748,157.77,207.56,3.80966,19.6569,0.0109747
749,157.77,207.56,3.80966,157.709,0.0109747
750,158.021,97.8075,2.93868,239.139,0.00287676
751,158.03,306.198,6.21179,54.5609,0.0151804
752,158.03,306.198,6.21179,68.1074,0.0151804
753,158.066,423.656,3.35493,222.152,0.000520411
754,158.398,443.477,2.00822,267.988,0.000956821
755,158.535,401.484,2.06708,45.6443,0.000670149
756,158.535,401.484,2.06708,320.269,0.000670149
757,158.889,358.295,2.59795,199.236,0.000643439
758,158.931,102.359,2.20224,242.065,0.00298843
759,159.418,384.223,2.10269,348.816,0.0009237
760,160.087,229.287,2.16608,18.9092,0.00242861
761,160.174,298.956,4.14598,78.3728,0.0111371
762,160.322,464.663,2.38408,140.174,0.00112439
763,160.322,464.663,2.38408,263.098,0.00112439
764,160.535,418.372,2.886,80.3443,0.00128298
765,161.233,282.342,11.5185,3.52962,0.0112813
766,161.534,360.002,1.89117,301.375,0.000689778
767,161.63,373.516,2.46605,188.495,0.00164206
768,161.757,326.134,4.15476,339.466,0.0159273
769,161.787,404.064,2.19342,310.048,0.00111026
770,162.256,142.265,2.0831,20.9455,0.000671405
771,162.256,142.265,2.0831,186.541,0.000671405
772,162.322,280.773,2.96239,12.1097,0.00141404
773,162.471,83.2301,2.60208,85.301,0.00252162
774,162.555,472.673,4.92188,251.09,0.00771118
775,162.626,195.428,3.13993,185.224,0.00741529
776,162.626,195.428,3.13993,316.628,0.00741529
777,163.195,160.847,1.9199,2.07233,0.00085577
778,163.195,160.847,1.9199,231.497,0.00085577
779,163.663,201.575,10.1395,339.661,0.00996617
780,163.764,118.866,2.02976,10.7837,0.00476478
781,163.794,311.314,2.63746,319.99,0.000462158
782,163.813,422.163,2.78696,329.222,0.000956132
783,164.045,112.417,1.86575,226.38,0.0035741
784,164.064,439.109,2.64135,296.505,0.0017416
785,164.272,139.49,2.04293,193.196,0.000990905
786,164.384,158.297,1.9021,204.406,0.000828712
787,164.437,264.679,2.71663,170.732,0.00595713
788,164.839,122.243,2.58613,49.1973,0.00809034
789,165.273,467.211,2.89942,145.494,0.00187474
790,165.273,467.211,2.89942,269.593,0.00187474
791,165.418,271.578,3.3719,160.668,0.00525312
792,165.939,142.501,2.63251,97.2294,0.00134428
793,165.979,390.794,3.18118,308.831,0.000892364
794,166.276,129.02,6.64078,44.3836,0.0106496
795,166.373,336.156,4.44551,160.428,0.0208643
796,166.524,314.48,2.39071,17.5821,0.00138945
797,167.422,426.076,1.83018,126.515,0.000840898
798,167.845,308.866,3.52209,29.4074,0.00131038
799,168.127,433.81,8.219,273.162,0.00178687
800,168.282,164.721,4.65874,343.674,0.00104373
801,168.323,440.49,1.99231,260.569,0.0017068
802,168.711,118.911,2.41317,52.6134,0.006411
803,168.86,327.783,5.05037,282.58,0.0112836
804,168.86,327.783,5.05037,333.712,0.0112836
805,169.286,95.0415,1.9354,261.883,0.00220381
806,169.417,239.299,2.46168,209.361,0.00685434
807,169.59,141.904,5.937,40.0036,0.00213324
808,169.604,443.438,2.47774,264.923,0.00190256
809,169.671,106.844,3.08892,235.682,0.00331101
810,169.911,454.138,3.94169,264.185,0.00108046
811,169.924,80.0985,2.90751,75.2697,0.00211206
812,170.143,102.67,2.38926,253.599,0.00224566
813,170.187,97.779,1.89792,258.143,0.0028554
814,170.221,162.617,2.0608,4.09389,0.00120892
815,170.764,178.83,2.18237,29.9351,0.0156281
816,170.804,369.167,6.05789,47.1785,0.000939851
817,171.064,379.845,3.04559,56.7464,0.00108765
818,171.351,121.026,2.49417,57.8866,0.0104874
819,171.366,388.743,9.87787,343.294,0.00101546
820,171.463,91.7904,1.94762,121.176,0.00168479
821,171.463,91.7904,1.94762,193.385,0.00168479
822,171.463,91.7904,1.94762,323.653,0.00168479
823,171.475,139.694,2.4119,13.6594,0.00192596
824,171.92,224.368,2.56086,357.922,0.00170204
825,171.995,406.899,3.29825,65.0347,0.00160367
826,172.196,247.743,1.83411,19.9398,0.00561878
827,172.198,76.5452,1.95396,68.692,0.00138845
828,172.306,416.175,5.97285,58.0489,0.00180092
829,172.345,292.316,3.0824,265.882,0.00310124
830,172.597,396.377,3.0086,46.9517,0.00121812
831,172.972,283.216,3.39624,136.636,0.00382962
832,173.02,383.974,3.19764,54.5106,0.00161818
833,173.02,383.974,3.19764,166.01,0.00161818
834,173.096,428.328,1.90322,130.378,0.00134959
835,173.217,442.616,2.00458,296.519,0.00117979
836,173.504,134.085,1.86827,34.9847,0.00162799
837,173.831,154.51,3.21217,24.2762,0.00181366
838,173.831,154.51,3.21217,352.999,0.00181366
839,174.037,209.601,4.73823,311.877,0.0103519
840,174.087,137.164,1.86323,13.8207,0.00118984
841,174.27,170.397,1.97318,240.915,0.00412528
842,174.544,111.656,2.2895,203.938,0.00352281
843,175.111,43.1782,5.34035,79.0739,0.0074407
844,175.38,176.865,2.11155,34.1659,0.00828798
845,175.427,409.626,2.43584,56.7628,0.000901582
846,175.448,360.646,1.86868,66.7468,0.000964933
847,175.582,106.429,2.65643,231.648,0.00263766
848,175.906,318.268,1.88464,147.402,0.000908794
849,175.906,318.268,1.88464,314.82,0.000908794
850,176.044,81.0613,2.04955,75.1963,0.00212862
851,176.046,99.3868,2.48595,245.776,0.00210559
852,176.095,197.006,10.5355,338.261,0.0153312
853,176.387,126.319,1.85181,21.1528,0.00526585
854,176.553,425.014,2.46032,290.081,0.00132157
855,177.06,45.7583,2.07218,215.163,0.000888146
856,177.467,60.5162,2.12644,89.6828,0.0014603
857,177.473,355.335,2.57857,48.0293,0.00174425
858,178.119,74.4412,5.38208,79.3367,0.00431754
859,178.172,360.018,2.30148,58.1011,0.0013302
860,178.213,102.195,2.47402,242.332,0.00336574
861,178.313,463.971,2.65038,174.561,0.00123551
862,178.368,112.1,4.03636,54.3687,0.00873037
863,178.381,411.89,2.46418,63.4078,0.000867533
864,178.465,282.104,5.15397,320.619,0.0108904
865,178.598,405.893,2.12185,18.973,0.00183908
866,178.598,405.893,2.12185,269.256,0.00183908
867,178.668,198.009,1.88291,356.086,0.00167199
868,178.709,386.117,3.22625,164.173,0.00106282
869,178.725,310.978,18.6126,62.135,0.0153899
870,178.732,117.975,3.22692,30.4024,0.00941917
871,178.973,417.438,1.81523,42.6284,0.00142327
872,179.026,48.6148,2.13271,271.128,0.0013522
873,179.201,459.498,1.85646,24.3497,0.00172479
874,179.227,128.33,4.78451,37.7308,0.00459165
875,179.662,184.365,3.37911,211.98,0.00876826
876,180.024,165.341,2.05195,239.889,0.00246851
877,180.038,153.009,10.6457,45.7297,0.00217436
878,180.102,326.626,4.80093,263.399,0.00659165
879,180.745,445.022,2.00979,294.513,0.00169262
880,181.067,221.032,5.9586,238.077,0.00636074
881,181.144,414.684,2.21357,58.4135,0.00154334
882,181.144,414.684,2.21357,127.341,0.00154334
883,181.16,354.598,1.97509,351.424,0.000957896
884,181.234,229.208,4.19378,233.776,0.0115256
885,181.911,257.446,12.7832,357.841,0.0067416
886,182.506,345.966,2.01009,338.251,0.0010807
887,182.594,450.938,1.8488,243.822,0.00112285
888,182.681,453.86,5.77065,262.315,0.00142539
889,182.924,133.66,1.92236,342.943,0.000497219
890,183.163,417.44,5.53507,79.9336,0.00104061
891,183.234,320.205,3.6017,256.52,0.00106077
892,183.391,444.094,2.00619,272.98,0.000911459
893,183.533,80.1557,2.42777,84.8778,0.00329622
894,183.649,379.284,7.6057,128.398,0.000711434
895,183.796,366.373,2.06547,4.22314,0.000780643
896,183.796,366.373,2.06547,46.6449,0.000780643
897,183.907,439.9,4.21902,263.232,0.0014204
898,184.182,198.808,2.36361,80.7871,0.00136501
899,184.318,163.032,2.11192,241.309,0.00251456
900,184.422,412.998,2.12574,57.7567,0.00170424
901,184.422,412.998,2.12574,127.659,0.00170424
902,184.897,307.955,1.96477,28.6303,0.00077405
903,184.897,307.955,1.96477,120.291,0.00077405
904,185.182,380.691,2.00773,66.2871,0.000894234
905,185.321,102.748,2.6421,31.3887,0.0032054
906,185.321,102.748,2.6421,225.274,0.0032054
907,185.619,268.322,4.55396,272.615,0.00115233
908,185.619,268.322,4.55396,330.886,0.00115233
909,185.935,235.978,6.4831,38.1245,0.0061622
910,186.169,426.775,1.88393,358.278,0.00123827
911,186.387,435.566,2.22912,348.86,0.00143435
912,186.84,58.9557,2.18506,78.557,0.00178391
913,186.929,248.144,2.81052,141.5,0.000679651
914,187.033,155.543,2.38404,18.7847,0.000594075
915,187.291,218.888,3.77975,238.755,0.00662431
916,187.305,123.161,2.16581,41.0144,0.000851115
917,187.391,462.926,2.68462,241.953,0.00133205
918,187.497,148.76,3.46409,69.1562,0.000848912
919,187.588,370.116,1.97964,17.5977,0.0011809
920,187.693,338.263,4.84732,82.4178,0.00586066
921,187.759,389.88,3.72017,2.39525,0.00112675
922,188.713,450.56,2.91787,274.264,0.000844827
923,189.084,104.864,2.90856,70.1959,0.00402024
924,189.48,160.4,2.62509,250.837,0.00337245
925,189.488,396.701,1.86854,58.738,0.000916722
926,189.579,187.6,2.49587,4.09885,0.00916393
927,189.803,426.726,2.97567,220.508,0.00204338
928,189.803,426.726,2.97567,353.627,0.00204338
929,189.945,435.342,2.76401,262.432,0.00183849
930,190.085,422.147,2.6794,345.77,0.0013095
931,190.416,199.788,2.95999,209.072,0.0013193
932,190.738,93.7339,4.40931,253.058,0.00217193
933,190.855,326.517,3.20681,201.461,0.0135789
934,191.279,248.4,5.87491,21.4124,0.000556749
935,191.703,370.91,6.48047,117.994,0.00100359
936,191.803,100.055,3.68037,253.382,0.00431251
937,191.923,121.215,2.49845,41.1308,0.000883681
938,192.034,213.81,3.17589,259.86,0.00708865
939,192.106,270.221,2.87963,357.877,0.00111607
940,192.347,455.175,2.62897,180.238,0.00174802
941,192.444,125.372,1.89058,33.1233,0.00103596
942,192.733,181.546,2.23994,323.43,0.00115405
943,192.733,181.546,2.23994,357.745,0.00115405
944,192.957,88.7698,2.13848,235.748,0.00150954
945,192.957,88.7698,2.13848,352.634,0.00150954
946,193.089,413.479,3.08402,90.493,0.000572196
947,193.269,194.216,2.03689,351.269,0.00116741
948,193.561,217.348,2.52662,247.021,0.00521902
949,193.713,150.088,1.88287,111.985,0.000950994
950,193.817,242.811,2.45549,307.498,0.000643889
951,193.865,302.279,7.33878,102.586,0.014265
952,193.866,159.456,2.40225,261.091,0.00173863
953,194.001,383.787,2.50863,12.9697,0.00153364
954,194.001,383.787,2.50863,229.402,0.00153364
955,194.345,79.121,2.63603,82.8915,0.00257773
956,194.48,315.566,2.23428,193.985,0.0121867
957,194.778,118.459,2.17046,4.38702,0.0010961
958,194.812,37.3247,1.81483,77.6081,0.00608804
959,194.825,291.971,7.70736,103.569,0.0132722
960,194.968,372.447,1.8116,202.129,0.00108833
961,195.386,408.428,2.56031,79.2389,0.00091858
962,195.386,408.428,2.56031,198.238,0.00091858
963,195.503,386.861,1.89852,20.4399,0.00141328
964,195.503,386.861,1.89852,228.92,0.00141328
965,195.823,106.669,4.21062,78.7119,0.00838673
966,195.913,362.488,2.79148,228.918,0.00186569
967,196.014,181.109,1.82956,359.588,0.000801057
968,196.044,395.897,1.99815,151.331,0.00125429
969,196.044,395.897,1.99815,292.307,0.00125429
